date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:47	195482/195482	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:47%20GMT	https://rosengroup.ca/fr/services/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/services/index.html	(from https://rosengroup.ca/fr/)
11:29:48	175244/175244	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:48%20GMT	https://rosengroup.ca/fr/strength-and-security/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/strength-and-security/index.html	(from https://rosengroup.ca/fr/)
11:29:49	2561/2561	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:29:48%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed75db	(from https://rosengroup.ca/about-us/)
11:29:49	187626/187626	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:48%20GMT	https://rosengroup.ca/fr/our-process/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/our-process/index.html	(from https://rosengroup.ca/fr/)
11:29:49	190179/190179	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:49%20GMT	https://rosengroup.ca/fr/bill-of-rights/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/bill-of-rights/index.html	(from https://rosengroup.ca/fr/)
11:29:50	236358/236358	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:50%20GMT	https://rosengroup.ca/fr/events/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/events/index.html	(from https://rosengroup.ca/fr/)
11:29:52	179782/179782	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:52%20GMT	https://rosengroup.ca/fr/media-news/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/media-news/index.html	(from https://rosengroup.ca/fr/)
11:29:53	112301/112301	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:29:53%20GMT	https://rosengroup.ca/about-us/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/about-us/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/about-us/)
11:29:55	185233/185233	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:53%20GMT	https://rosengroup.ca/fr/client-referrals/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/client-referrals/index.html	(from https://rosengroup.ca/fr/)
11:29:55	187834/187834	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:53%20GMT	https://rosengroup.ca/fr/frequently-asked-questions/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/frequently-asked-questions/index.html	(from https://rosengroup.ca/fr/)
11:29:55	182287/182287	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:54%20GMT	https://rosengroup.ca/fr/disclaimers/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/disclaimers/index.html	(from https://rosengroup.ca/fr/)
11:29:55	178761/178761	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Jan%202025%2016:29:54%20GMT	https://rosengroup.ca/fr/book-a-meeting/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/book-a-meeting/index.html	(from https://rosengroup.ca/fr/)
11:29:55	384822/384822	---M--	200	added ('OK')	image/jpeg	etag:%22614e33b4-5df36%22	https://rosengroup.ca/wp-content/uploads/2021/09/advisory-team-working-together.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2021/09/advisory-team-working-together.jpg	(from https://rosengroup.ca/about-us/)
11:29:56	1082/1082	---MCZ	200	added ('OK')	text/css	etag:W/%2267911638-43a%22	https://rosengroup.ca/wp-content/et-cache/388/et-divi-dynamic-tb-20-tb-46-388-late.css?ver=1737561656	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/388/et-divi-dynamic-tb-20-tb-46-388-late0f77.css	(from https://rosengroup.ca/contact-us/)
11:29:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:29:56%20GMT	https://rosengroup.ca/?p=10287	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/index81ca.html	(from https://rosengroup.ca/about-us/)
11:29:56	114789/114789	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:29:56%20GMT	https://rosengroup.ca/fr/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem/	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/fr/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem/index.html	(from https://rosengroup.ca/fr/)
11:29:57	19242/19242	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:29:57%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/388	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/388.json	(from https://rosengroup.ca/contact-us/)
11:29:57	2416/2416	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:29:57%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fcontact-us%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embedc767.json	(from https://rosengroup.ca/contact-us/)
11:29:57	2585/2585	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:29:57%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embedf025	(from https://rosengroup.ca/contact-us/)
11:29:57	12608/12608	---MCZ	200	added ('OK')	text/css	etag:W/%2267911638-3140%22	https://rosengroup.ca/wp-content/et-cache/388/et-core-unified-tb-20-tb-46-deferred-388.min.css?ver=1737561656	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/388/et-core-unified-tb-20-tb-46-deferred-388.min0f77.css	(from https://rosengroup.ca/contact-us/)
11:29:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:29:57%20GMT	https://rosengroup.ca/?p=388	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/index42a9.html	(from https://rosengroup.ca/contact-us/)
11:29:58	112313/112313	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:29:59%20GMT	https://rosengroup.ca/contact-us/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/contact-us/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/contact-us/)
11:29:59	594/594	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267856aa6-252%22	https://rosengroup.ca/wp-content/plugins/supreme-modules-pro-for-divi/includes/modules/ContactForm7/frontend.min.js?ver=4.9.97.26	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/plugins/supreme-modules-pro-for-divi/includes/modules/ContactForm7/frontend.minc8a8.js	(from https://rosengroup.ca/contact-us/)
11:29:59	11388/11388	---MCZ	200	added ('OK')	application/javascript	etag:W/%22673c54e5-2c7c%22	https://rosengroup.ca/wp-content/plugins/akismet/_inc/akismet-frontend.js?ver=1732007141	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/plugins/akismet/_inc/akismet-frontenda93f.js	(from https://rosengroup.ca/contact-us/)
11:30:00	32412/32412	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:00%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/223	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/223.json	(from https://rosengroup.ca/our-clients/)
11:30:00	2367/2367	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:00%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Four-clients%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embedf0c0.json	(from https://rosengroup.ca/our-clients/)
11:30:00	2536/2536	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:30:00%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Four-clients%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed4bc2	(from https://rosengroup.ca/our-clients/)
11:30:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:30:01%20GMT	https://rosengroup.ca/?p=223	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/indexd027.html	(from https://rosengroup.ca/our-clients/)
11:30:02	112319/112319	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:30:02%20GMT	https://rosengroup.ca/our-clients/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/our-clients/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/our-clients/)
11:30:02	941237/941237	---M--	200	added ('OK')	image/jpeg	etag:%2262279493-e5cb5%22	https://rosengroup.ca/wp-content/uploads/2022/03/doctors-header-bg.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/03/doctors-header-bg.jpg	(from https://rosengroup.ca/our-clients/)
11:30:02	51138/51138	---MCZ	200	added ('OK')	text/css	etag:W/%2267911ccd-c7c2%22	https://rosengroup.ca/wp-content/et-cache/377/et-divi-dynamic-tb-20-tb-46-377.css?ver=1737563341	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/377/et-divi-dynamic-tb-20-tb-46-3777e9c.css	(from https://rosengroup.ca/doctors/)
11:30:03	47510/47510	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:03%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/377	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/377.json	(from https://rosengroup.ca/doctors/)
11:30:03	2350/2350	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:03%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fdoctors%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed1909.json	(from https://rosengroup.ca/doctors/)
11:30:04	2519/2519	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:30:04%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fdoctors%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed25d1	(from https://rosengroup.ca/doctors/)
11:30:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:30:04%20GMT	https://rosengroup.ca/?p=377	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/indexa7ab.html	(from https://rosengroup.ca/doctors/)
11:30:04	215624/215624	---M--	200	added ('OK')	image/jpeg	etag:%2261f8112a-34a48%22	https://rosengroup.ca/wp-content/uploads/2022/01/doctor-at-desk-with-papers.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/01/doctor-at-desk-with-papers.jpg	(from https://rosengroup.ca/doctors/)
11:30:04	664840/664840	---M--	200	added ('OK')	image/jpeg	etag:%2261f816b8-a2508%22	https://rosengroup.ca/wp-content/uploads/2022/01/wealth-advisor-for-doctors.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/01/wealth-advisor-for-doctors.jpg	(from https://rosengroup.ca/doctors/)
11:30:04	118819/118819	---M--	200	added ('OK')	image/jpeg	etag:%2267857e99-1d023%22	https://rosengroup.ca/wp-content/uploads/2025/01/comprehensive-financial-planning.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2025/01/comprehensive-financial-planning.jpg	(from https://rosengroup.ca/doctors/)
11:30:04	615080/615080	---M--	200	added ('OK')	image/jpeg	etag:%2261f821a9-962a8%22	https://rosengroup.ca/wp-content/uploads/2022/01/doctors-office-waiting-room.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/01/doctors-office-waiting-room.jpg	(from https://rosengroup.ca/doctors/)
11:30:04	12217/12217	---M--	200	added ('OK')	image/png	etag:%2261f80b50-2fb9%22	https://rosengroup.ca/wp-content/uploads/2022/01/icon_hand-shake.png	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/01/icon_hand-shake.png	(from https://rosengroup.ca/doctors/)
11:30:05	9542/9542	---M--	200	added ('OK')	image/png	etag:%22620c2bd2-2546%22	https://rosengroup.ca/wp-content/uploads/2022/02/icon_checklist.png	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/02/icon_checklist.png	(from https://rosengroup.ca/doctors/)
11:30:05	12627/12627	---M--	200	added ('OK')	image/png	etag:%2261f80b4e-3153%22	https://rosengroup.ca/wp-content/uploads/2022/01/icon_close.png	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/01/icon_close.png	(from https://rosengroup.ca/doctors/)
11:30:05	13426/13426	---M--	200	added ('OK')	image/png	etag:%2261f80b52-3472%22	https://rosengroup.ca/wp-content/uploads/2022/01/icon_doctor.png	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/01/icon_doctor.png	(from https://rosengroup.ca/doctors/)
11:30:06	112295/112295	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:30:06%20GMT	https://rosengroup.ca/doctors/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/doctors/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/doctors/)
11:30:06	6817/6817	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674f68ca-1aa1%22	https://rosengroup.ca/wp-content/themes/Divi/core/admin/js/es6-promise.auto.min.js?ver=4.27.4	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/themes/Divi/core/admin/js/es6-promise.auto.min41c1.js	(from https://rosengroup.ca/doctors/)
11:30:07	904/904	---MC-	200	added ('OK')	text/javascript	date:Wed,%2022%20Jan%202025%2016:30:07%20GMT	https://www.google.com/recaptcha/api.js?render=6LdAmOQfAAAAABpY6yEgrLjl4ibp-UJirhzO2yjq&ver=4.27.4	C:/My%20Web%20Sites/Rosen%20Group/www.google.com/recaptcha/apid251.js	(from https://rosengroup.ca/doctors/)
11:30:07	1696/1696	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674f68ca-6a0%22	https://rosengroup.ca/wp-content/themes/Divi/core/admin/js/recaptcha.js?ver=4.27.4	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/themes/Divi/core/admin/js/recaptcha41c1.js	(from https://rosengroup.ca/doctors/)
11:30:07	9318/9318	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674f68ca-2466%22	https://rosengroup.ca/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart.js?ver=4.27.4	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart41c1.js	(from https://rosengroup.ca/doctors/)
11:30:08	574695/574695	---M--	200	added ('OK')	image/jpeg	etag:%226227938c-8c4e7%22	https://rosengroup.ca/wp-content/uploads/2022/03/doctor_header-bg.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/03/doctor_header-bg.jpg	(from https://rosengroup.ca/doctors/)
11:30:08	50100/50100	---MCZ	200	added ('OK')	text/css	etag:W/%2267911ccd-c3b4%22	https://rosengroup.ca/wp-content/et-cache/383/et-divi-dynamic-tb-20-tb-46-383.css?ver=1737563341	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/383/et-divi-dynamic-tb-20-tb-46-3837e9c.css	(from https://rosengroup.ca/dental-professionals/)
11:30:09	40451/40451	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:09%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/383	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/383.json	(from https://rosengroup.ca/dental-professionals/)
11:30:09	2337/2337	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:09%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fdental-professionals%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed8cad.json	(from https://rosengroup.ca/dental-professionals/)
11:30:09	2504/2504	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:30:09%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fdental-professionals%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embedc790	(from https://rosengroup.ca/dental-professionals/)
11:30:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:30:09%20GMT	https://rosengroup.ca/?p=383	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/index3f97.html	(from https://rosengroup.ca/dental-professionals/)
11:30:09	553387/553387	---M--	200	added ('OK')	image/jpeg	etag:%22620c27f5-871ab%22	https://rosengroup.ca/wp-content/uploads/2022/02/dentist-office-interior-waiting-room.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/02/dentist-office-interior-waiting-room.jpg	(from https://rosengroup.ca/dental-professionals/)
11:30:10	474933/474933	---M--	200	added ('OK')	image/jpeg	etag:%22620c2962-73f35%22	https://rosengroup.ca/wp-content/uploads/2022/02/financial-planning-for-dentists.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/02/financial-planning-for-dentists.jpg	(from https://rosengroup.ca/dental-professionals/)
11:30:10	12217/12217	---M--	200	added ('OK')	image/png	etag:%22620c1cbe-2fb9%22	https://rosengroup.ca/wp-content/uploads/2022/02/icon_hand-shake.png	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/02/icon_hand-shake.png	(from https://rosengroup.ca/dental-professionals/)
11:30:10	10697/10697	---M--	200	added ('OK')	image/png	etag:%22620c2bd4-29c9%22	https://rosengroup.ca/wp-content/uploads/2022/02/icon_dentist-chair.png	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/02/icon_dentist-chair.png	(from https://rosengroup.ca/dental-professionals/)
11:30:11	112373/112373	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:30:11%20GMT	https://rosengroup.ca/dental-professionals/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/dental-professionals/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/dental-professionals/)
11:30:11	398237/398237	---M--	200	added ('OK')	image/jpeg	etag:%2262279278-6139d%22	https://rosengroup.ca/wp-content/uploads/2022/03/dentist_header-bg.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/03/dentist_header-bg.jpg	(from https://rosengroup.ca/dental-professionals/)
11:30:12	25804/25804	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:12%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/458	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/458.json	(from https://rosengroup.ca/wealthy-families/)
11:30:12	2445/2445	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:12%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fwealthy-families%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed4d72.json	(from https://rosengroup.ca/wealthy-families/)
11:30:13	2614/2614	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:30:13%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fwealthy-families%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embedb1a4	(from https://rosengroup.ca/wealthy-families/)
11:30:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:30:13%20GMT	https://rosengroup.ca/?p=458	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/indexf7f8.html	(from https://rosengroup.ca/wealthy-families/)
11:30:13	374442/374442	---M--	200	added ('OK')	image/jpeg	etag:%22620c25c5-5b6aa%22	https://rosengroup.ca/wp-content/uploads/2022/02/your-family_wealth-management_new.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/02/your-family_wealth-management_new.jpg	(from https://rosengroup.ca/wealthy-families/)
11:30:14	112349/112349	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Jan%202025%2016:30:14%20GMT	https://rosengroup.ca/wealthy-families/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wealthy-families/Lorem%20ipsum%20dolor%20sit%20amet,%20consectetur%20adipiscing%20elit.%20Praesent%20ornare,%20orci%20sit%20amet%20accumsan%20ornare,%20metus%20diam%20varius%20sem	(from https://rosengroup.ca/wealthy-families/)
11:30:14	22272/22272	---MCZ	200	added ('OK')	application/javascript	etag:W/%22674f68ca-5700%22	https://rosengroup.ca/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/magnific-popup.js?ver=4.27.4	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/magnific-popup41c1.js	(from https://rosengroup.ca/wealthy-families/)
11:30:14	718433/718433	---M--	200	added ('OK')	image/jpeg	etag:%22622797ee-af661%22	https://rosengroup.ca/wp-content/uploads/2022/03/wealthy-families-header-bg.jpg	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/uploads/2022/03/wealthy-families-header-bg.jpg	(from https://rosengroup.ca/wealthy-families/)
11:30:15	1082/1082	---MCZ	200	added ('OK')	text/css	etag:W/%226791167d-43a%22	https://rosengroup.ca/wp-content/et-cache/3132/et-divi-dynamic-tb-20-tb-46-3132-late.css?ver=1737561725	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/3132/et-divi-dynamic-tb-20-tb-46-3132-latebc84.css	(from https://rosengroup.ca/client-contact-us/)
11:30:15	20160/20160	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:15%20GMT	https://rosengroup.ca/wp-json/wp/v2/pages/3132	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/wp/v2/pages/3132.json	(from https://rosengroup.ca/client-contact-us/)
11:30:16	2480/2480	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20Jan%202025%2016:30:16%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fclient-contact-us%2F	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embed5709.json	(from https://rosengroup.ca/client-contact-us/)
11:30:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Jan%202025%2016:30:16%20GMT	https://rosengroup.ca/?p=3132	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/index3765.html	(from https://rosengroup.ca/client-contact-us/)
11:30:16	2651/2651	---MCZ	200	added ('OK')	text/xml	date:Wed,%2022%20Jan%202025%2016:30:16%20GMT	https://rosengroup.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Frosengroup.ca%2Fclient-contact-us%2F&format=xml	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-json/oembed/1.0/embedac9e	(from https://rosengroup.ca/client-contact-us/)
11:30:16	12608/12608	---MCZ	200	added ('OK')	text/css	etag:W/%226791167d-3140%22	https://rosengroup.ca/wp-content/et-cache/3132/et-core-unified-tb-20-tb-46-deferred-3132.min.css?ver=1737561725	C:/My%20Web%20Sites/Rosen%20Group/rosengroup.ca/wp-content/et-cache/3132/et-core-unified-tb-20-tb-46-deferred-3132.minbc84.css	(from https://rosengroup.ca/client-contact-us/)
